date,rate
1900-03-22,-0.9271670519431818
1900-03-23,1.5105794471556022
1900-03-24,-0.18508337208744263
1900-03-25,1.912355920929294
1900-03-26,-0.14802438254103745
1900-03-27,0.41865075780310756
1900-03-28,1.7197043163116406
1900-03-29,0.9529756884512772
1900-03-30,1.3870448641169348
1900-03-31,0.8679519059452494
1900-04-01,1.6926950809557098
1900-04-02,1.8919024484777136
1900-04-03,-0.18855728195898658
1900-04-04,1.380883202723942
1900-04-05,0.583154819271559
1900-04-06,0.09562474064338167
1900-04-07,-0.31283184516725193
1900-04-08,1.899292775711178
1900-04-09,1.7612241337607917
1900-04-10,-0.5110748048301444
1900-04-11,0.3838187145341587
1900-04-12,0.7332192538753171
1900-04-13,-0.2521702431448791
1900-04-14,0.7060574706591511
1900-04-15,1.2882042831500327
1900-04-16,0.3280355868556659
1900-04-17,1.5624712447688482
1900-04-18,0.0005007705720785349
1900-04-19,0.12931349578913243
1900-04-20,1.3310303556112508
1900-04-21,-0.5864688533620395
1900-04-22,-0.019609426082920933
1900-04-23,-0.13781451396883815
1900-04-24,-0.29466273664115383
1900-04-25,0.6689071073136859
1900-04-26,-0.40726958527396795
1900-04-27,-0.044544378224813275
1900-04-28,1.7923423436607768
1900-04-29,0.3281909630310784
1900-04-30,-0.9587294572763128
1900-05-01,0.5807941958645129
1900-05-02,1.265956339623278
1900-05-03,1.1470963174420943
1900-05-04,0.4711314413215981
1900-05-05,1.0704684565149396
1900-05-06,1.0501413628125937
1900-05-07,1.1724588741276762
1900-05-08,-0.043393543778089017
1900-05-09,1.2258608694172128
1900-05-10,1.3777526797052886
1900-05-11,0.1955398014428371
1900-05-12,1.1066350515404384
1900-05-13,1.1510575067663154
1900-05-14,0.551502433136404
1900-05-15,0.2224344331009538
1900-05-16,0.23539510935142527
1900-05-17,0.744220555390791
1900-05-18,0.3594878913716233
1900-05-19,-0.8018516622612135
1900-05-20,-0.514739281136528
1900-05-21,0.02770509925687681
1900-05-22,-0.08370286972837193
1900-05-23,0.010301764132920388
1900-05-24,1.5299563013876325
1900-05-25,0.6940461223521648
1900-05-26,-0.17432814540430086
1900-05-27,-0.9798018988048056
1900-05-28,0.7890167858015591
1900-05-29,1.3176281520547515
1900-05-30,0.5188954314463998
1900-05-31,0.7884126081782101
1900-06-01,1.0403933839761392
1900-06-02,0.5667347395127393
1900-06-03,-0.4278731187351903
1900-06-04,0.8412244209946564
1900-06-05,0.5228498572778291
1900-06-06,1.5511548869349583
1900-06-07,1.3864597358471986
1900-06-08,-0.053598969651604045
1900-06-09,0.4226566702191423
1900-06-10,0.48859178429278005
1900-06-11,-0.4761038765329344
1900-06-12,1.449721461446571
1900-06-13,0.8774855524461351
1900-06-14,0.9058768545859315
1900-06-15,0.5330545349994993
1900-06-16,1.1446303339043644
1900-06-17,1.8888888611034655
1900-06-18,1.49181306542748
1900-06-19,-0.08249205321040676
1900-06-20,-0.602464196786344
1900-06-21,0.8371487875853316
1900-06-22,-0.12188940166769069
1900-06-23,0.6576276543168371
1900-06-24,1.3833984026093686
1900-06-25,1.6027958982612387
1900-06-26,1.6894672246330016
1900-06-27,0.6804521936551853
1900-06-28,-0.21979200433727974
1900-06-29,1.4624254824661231
1900-06-30,-0.2100010293703477
1900-07-01,-0.5957252491204327
1900-07-02,0.935603124650588
1900-07-03,1.3394646063588498
1900-07-04,0.4435665289017745
1900-07-05,-0.7555174228396966
1900-07-06,1.802454921120399
1900-07-07,0.22322468406724072
1900-07-08,1.711018874533282
1900-07-09,0.5431973050934187
1900-07-10,-0.7473512118805125
1900-07-11,0.1527952804375441
1900-07-12,-0.2130152216495329
1900-07-13,1.0834301097192371
1900-07-14,-0.4485129258170205
1900-07-15,-0.6687911616016636
1900-07-16,0.9227358072073752
1900-07-17,-0.046214906887286356
1900-07-18,0.4154598139988399
1900-07-19,0.44289458352132227
1900-07-20,1.1794976637214742
1900-07-21,1.8930121082632327
1900-07-22,1.5582251588469607
1900-07-23,-0.9567304119947703
1900-07-24,-0.2531811568773724
1900-07-25,1.8155655360525902
1900-07-26,1.8494724893465304
1900-07-27,1.9741271679996926
1900-07-28,0.7207478424699654
1900-07-29,1.9135020251287886
1900-07-30,1.9712817086642613
1900-07-31,-0.09544032318025952
1900-08-01,1.1503643357284297
1900-08-02,0.5580323051751299
1900-08-03,0.606070365398943
1900-08-04,-0.5948052729306638
1900-08-05,-0.060364138285652125
1900-08-06,1.8755017863638135
1900-08-07,-0.5470448666615093
1900-08-08,1.1145823789656317
1900-08-09,1.9495007089282899
1900-08-10,-0.9500671888128076
1900-08-11,1.2904105175350815
1900-08-12,1.7817321151175491
1900-08-13,0.6549463850575432
1900-08-14,0.034945477513330436
1900-08-15,1.432103173166035
1900-08-16,-0.1972504017243053
1900-08-17,1.650004982446546
1900-08-18,1.726028209664408
1900-08-19,0.3918197433186652
1900-08-20,1.8616786354050445
1900-08-21,-0.3146518215334453
1900-08-22,-0.366132330831363
1900-08-23,-0.8157999927072482
1900-08-24,-0.4596354744956176
1900-08-25,-0.9209607989008373
1900-08-26,1.3626500097634908
1900-08-27,1.9838766357011064
1900-08-28,0.39697033273211124
1900-08-29,1.5114753688657792
1900-08-30,-0.40125297832810813
1900-08-31,1.2525251069679308
1900-09-01,-0.87090025128754
1900-09-02,1.4364576483347395
1900-09-03,-0.8556987867171101
1900-09-04,0.04654683228189782
1900-09-05,0.7324312745648469
1900-09-06,0.3496522801643174
1900-09-07,0.5525475883361985
1900-09-08,-0.45832127598836947
1900-09-09,1.6354656272084402
1900-09-10,1.8419547381322507
1900-09-11,1.1081134933488133
1900-09-12,-0.6245757121497038
1900-09-13,0.4386235272366117
1900-09-14,-0.5768564002773031
1900-09-15,1.8041928644541132
1900-09-16,1.365466509576489
1900-09-17,0.9361554063845934
1900-09-18,1.4477228323991347
1900-09-19,-0.06543911551565718
1900-09-20,-0.8137397939613803
1900-09-21,1.7076329690152443
1900-09-22,0.33072102628233924
1900-09-23,1.4570145266502164
1900-09-24,1.9058668582006697
1900-09-25,-0.524315992160906
1900-09-26,1.9247577294872915
1900-09-27,0.8225114257482133
1900-09-28,0.9216122556955701
1900-09-29,-0.46083916518004353
1900-09-30,1.7262529614839082
1900-10-01,-0.9558181534987005
1900-10-02,-0.23678336370897368
1900-10-03,-0.808754660432109
1900-10-04,1.361247656855035
1900-10-05,1.104281258500015
1900-10-06,0.4082622395839066
1900-10-07,-0.3754392128279902
1900-10-08,-0.6838703475349551
1900-10-09,0.47718008869199546
1900-10-10,-0.6350508854342608
1900-10-11,1.7033638373033315
1900-10-12,-0.666346420614184
1900-10-13,1.5698981474688
1900-10-14,1.7086687335990076
1900-10-15,0.6925206888062776
1900-10-16,1.823234673500954
1900-10-17,1.5972454500690585
1900-10-18,0.08809128128997079
1900-10-19,1.9442130483051514
1900-10-20,0.9118205967658848
1900-10-21,-0.10795977902846898
1900-10-22,-0.12545899050502252
1900-10-23,0.28673108383189616
1900-10-24,-0.3321024291481516
1900-10-25,0.9758111205896394
1900-10-26,-0.8692879630918039
1900-10-27,1.6001633948972112
1900-10-28,-0.06966852380756405
1900-10-29,0.6348917627201023
1900-10-30,1.0023244524294377
1900-10-31,0.1524779317477618
1900-11-01,-0.5769377544051735
1900-11-02,1.3910559023170501
1900-11-03,1.338387522464993
1900-11-04,-0.7285542542304292
1900-11-05,0.436304670153675
1900-11-06,0.39910182828287355
1900-11-07,-0.9462197267962221
1900-11-08,0.1865564056888771
1900-11-09,-0.4783957047973646
1900-11-10,-0.6037093257223857
1900-11-11,-0.6515255309671542
1900-11-12,0.31096334880835164
1900-11-13,-0.8177647049780786
1900-11-14,0.049403040539163
1900-11-15,1.6954038912835565
1900-11-16,1.2061011041379142
1900-11-17,1.5646705475720863
1900-11-18,0.33072674373173294
1900-11-19,-0.05556424635312429
1900-11-20,0.6257997625485472
1900-11-21,0.7393422719954885
1900-11-22,0.7339573844182814
1900-11-23,-0.905451192769382
1900-11-24,0.03220688016078466
1900-11-25,1.0162345712795315
1900-11-26,1.025182155109865
1900-11-27,-0.1755228689651921
1900-11-28,1.137737451271918
1900-11-29,-0.8210114468265803
1900-11-30,0.7650372788594815
1900-12-01,-0.10785513068872188
1900-12-02,0.4953365298928718
1900-12-03,-0.9852224108624661
1900-12-04,1.2526134835181204
1900-12-05,1.5015752518241579
1900-12-06,1.6457525267566644
1900-12-07,0.42002558103437515
1900-12-08,0.46756647868686985
1900-12-09,0.6613831028210082
1900-12-10,1.9648035704145967
1900-12-11,0.5062134078064373
1900-12-12,-0.6808432143268485
1900-12-13,1.0482802366084085
1900-12-14,0.5308892565160521
1900-12-15,0.3460850580953967
1900-12-16,0.18757661749656007
1900-12-17,0.1541554412367594
1900-12-18,0.41314685232462
1900-12-19,1.3162163435636707
1900-12-20,1.5858651426793067
1900-12-21,0.5808881775887798
1900-12-22,1.8804199473702132
1900-12-23,-0.06160905702878838
1900-12-24,0.8646607388454814
1900-12-25,-0.18573074032416792
1900-12-26,1.718714406147519
1900-12-27,1.505904704527858
1900-12-28,0.75093880043912
1900-12-29,0.9131534288841021
1900-12-30,1.9555771296120366
1900-12-31,-0.3508996827594181
1901-01-01,-0.3662585706375735
1901-01-02,0.30173812681838275
1901-01-03,0.9511520166010634
1901-01-04,0.8823097296635154
1901-01-05,0.7640339863211363
1901-01-06,0.22327044136587793
1901-01-07,-0.10034616579468425
1901-01-08,1.2706327927373828
1901-01-09,0.9586152459209676
1901-01-10,0.5558030551996811
1901-01-11,0.7156614042823852
1901-01-12,0.9206121378868213
1901-01-13,-0.45152027455811683
1901-01-14,1.820329753865705
1901-01-15,1.3184112235081789
1901-01-16,-0.6956450168797221
1901-01-17,1.7156717360234284
1901-01-18,0.255255829460445
1901-01-19,0.709394678510342
1901-01-20,0.6854273732227192
1901-01-21,-0.7568874629204992
1901-01-22,1.882810998084448
1901-01-23,-0.11592427226429558
1901-01-24,-0.334579427010563
1901-01-25,-0.5812082917805017
1901-01-26,-0.5934829322014353
1901-01-27,1.3304526728860964
1901-01-28,1.1915396063433041
1901-01-29,0.3283140394703292
1901-01-30,-0.5139019316413458
1901-01-31,1.1992809905765132
1901-02-01,1.1190762211503533
1901-02-02,-0.2520018146045844
1901-02-03,0.9161130595053923
1901-02-04,-0.9370432188851563
1901-02-05,-0.22397500633846013
1901-02-06,-0.5381885357129839
1901-02-07,0.5205180194654822
1901-02-08,-0.06710500762909022
1901-02-09,0.3847897631004824
1901-02-10,-0.1783556995172344
1901-02-11,-0.7109889897673559
1901-02-12,0.6630213061125168
1901-02-13,0.16857264706811748
1901-02-14,1.992068928754871
1901-02-15,-0.923577047682733
1901-02-16,-0.8546227911814968
1901-02-17,0.7710384409335338
1901-02-18,-0.8763121804617409
1901-02-19,1.8693307736922788
1901-02-20,0.1924379864432615
1901-02-21,0.17850908559783507
1901-02-22,-0.12622077770174078
1901-02-23,0.9249646260962556
1901-02-24,1.3561204864587673
1901-02-25,1.9728329444670605
1901-02-26,0.05809775971093467
1901-02-27,0.5162438666002589
1901-02-28,-0.5645860854730836
1901-03-01,1.455538018456091
1901-03-02,-0.46013457054243323
1901-03-03,-0.42344412081043636
1901-03-04,-0.3285703471082889
1901-03-05,1.3307367658976146
1901-03-06,-0.8924145958351217
1901-03-07,0.5535640089775606
1901-03-08,-0.0048349609404426674
1901-03-09,0.6835803308118527
1901-03-10,1.0664173978741696
1901-03-11,-0.8410687369434227
1901-03-12,0.04083015507700005
1901-03-13,0.6382536390493723
1901-03-14,0.06775220935287796
1901-03-15,1.261804682185022
1901-03-16,-0.14995130534913415
1901-03-17,1.1012555391814214
1901-03-18,0.40635967247180593
1901-03-19,1.4574887358024187
1901-03-20,-0.8193525641239108
1901-03-21,-0.728069161908793
1901-03-22,1.0669086091586966
1901-03-23,0.1484664342946438
1901-03-24,0.028967103789109272
1901-03-25,0.45194750049397436
1901-03-26,1.8810678828338525
1901-03-27,-0.07888410236595167
1901-03-28,0.48428433571521223
1901-03-29,0.5392517038694222
1901-03-30,1.9870757116559465
1901-03-31,-0.9742891456577581
1901-04-01,0.25524382039066396
1901-04-02,1.653023899460167
1901-04-03,1.3119142577633935
1901-04-04,-0.8023488458330205
1901-04-05,-0.15222610712749995
1901-04-06,1.6373154808422439
1901-04-07,-0.2931717674297909
1901-04-08,0.5583065766601141
1901-04-09,0.24648935745341727
1901-04-10,1.5485578018946802
1901-04-11,1.1369200025541297
1901-04-12,1.7629836880368637
1901-04-13,0.4551519956687473
1901-04-14,1.9545169821139856
1901-04-15,1.78608942706772
1901-04-16,-0.6233102920908791
1901-04-17,-0.37059796726346594
1901-04-18,1.8262659731412754
1901-04-19,1.1525776376994772
1901-04-20,-0.9175357774960335
1901-04-21,0.47704933391503346
1901-04-22,0.316970576930264
1901-04-23,-0.12245034587694881
1901-04-24,0.015380859739974717
1901-04-25,-0.552300504460497
1901-04-26,-0.4099396771359698
1901-04-27,1.1222812938616382
1901-04-28,0.29795368181157955
1901-04-29,0.2606854099209577
1901-04-30,0.5322891713448934
1901-05-01,-0.2952501641298817
1901-05-02,1.8319289473015052
1901-05-03,1.9324728098264976
1901-05-04,1.09903177715672
1901-05-05,1.3668317806943753
1901-05-06,0.3974355526727338
1901-05-07,-0.2971445951813072
1901-05-08,-0.7943705439747341
1901-05-09,0.6246139371947745
1901-05-10,-0.3140273271908365
1901-05-11,-0.08702845246044733
1901-05-12,-0.18989908417578183
1901-05-13,1.7651282763161955
1901-05-14,-0.985803512060511
1901-05-15,0.9170378020767784
1901-05-16,1.7915350707690498
1901-05-17,0.5924259470804034
1901-05-18,-0.26577867379917464
1901-05-19,0.37728118656714216
1901-05-20,0.8638964882014752
1901-05-21,-0.22322461148008954
1901-05-22,0.2299149600062398
1901-05-23,-0.5081305706620374
1901-05-24,0.3563201145768429
1901-05-25,0.27746995432971433
1901-05-26,1.5183886220699905
1901-05-27,-0.7447066411742637
1901-05-28,0.026085094744098702
1901-05-29,0.8549528411518144
1901-05-30,1.5264323823459138
1901-05-31,1.5908815113514403
1901-06-01,0.21042709965690687
1901-06-02,0.33699176039072887
1901-06-03,0.40530069253833556
1901-06-04,1.390358447075152
1901-06-05,0.8949687258967143
1901-06-06,0.8720050506432047
1901-06-07,1.2852750630443235
1901-06-08,-0.9825971290291599
1901-06-09,1.523582033528347
1901-06-10,-0.31818383039367526
1901-06-11,0.8339076509050436
1901-06-12,-0.08110560675193967
1901-06-13,-0.20376885195457117
1901-06-14,-0.11199722162000514
1901-06-15,0.9552355220804023
1901-06-16,0.6556714873219143
1901-06-17,0.8633815484859442
1901-06-18,0.1603204635704607
1901-06-19,-0.4276346961227233
1901-06-20,-0.881590280391529
1901-06-21,1.2578972451420936
1901-06-22,1.5865956921098752
1901-06-23,1.7364248657001875
1901-06-24,1.9145344144696788
1901-06-25,0.8970689131850034
1901-06-26,-0.16479634038568247
1901-06-27,0.7164477613191709
1901-06-28,-0.003533563792642691
1901-06-29,0.7689288678634254
1901-06-30,-0.8487925782420951
1901-07-01,1.8625321525059086
1901-07-02,-0.5883205779768023
1901-07-03,-0.17939346724293348
1901-07-04,-0.6511185151036197
1901-07-05,0.8988645183481343
1901-07-06,0.6411147209527692
1901-07-07,-0.503648519042968
1901-07-08,0.14794646510951548
1901-07-09,1.920674432007904
1901-07-10,0.2335522744990901
1901-07-11,-0.09554141683618333
1901-07-12,-0.5207812583621352
1901-07-13,1.6771606168901325
1901-07-14,0.994684813398508
1901-07-15,0.6064381645385231
1901-07-16,1.814827899343876
1901-07-17,0.3875992222062492
1901-07-18,0.007133854784672877
1901-07-19,0.02567645044447575
1901-07-20,-0.02824192423127969
1901-07-21,1.4636809513939646
1901-07-22,1.9699214660475128
1901-07-23,0.3510454694258218
1901-07-24,-0.9257645116869443
1901-07-25,0.8030368924384397
1901-07-26,0.8409579124455262
1901-07-27,0.031980771797712526
1901-07-28,-0.5664077593483117
1901-07-29,-0.24085777791549867
1901-07-30,-0.05139911603561953
1901-07-31,1.7976565705374652
1901-08-01,0.9737854204732281
1901-08-02,1.2895876724848954
1901-08-03,1.9252598861389445
1901-08-04,-0.2546218061490113
1901-08-05,-0.06523512297053069
1901-08-06,0.326982062476344
1901-08-07,1.107623563282771
1901-08-08,1.9792608823210829
1901-08-09,1.0775791489409738
1901-08-10,1.1922447546942774
1901-08-11,0.604612701105081
1901-08-12,-0.3424619986770887
1901-08-13,-0.7195440117226679
1901-08-14,-0.1527112380396679
1901-08-15,0.42111885634844226
1901-08-16,0.5254475298784576
1901-08-17,1.771257654443437
1901-08-18,-0.783064425345512
1901-08-19,-0.9017441620665981
1901-08-20,-0.21099390125020878
1901-08-21,1.9008740479992787
1901-08-22,-0.630754051748237
1901-08-23,0.10945284336790895
1901-08-24,0.3870515395270031
1901-08-25,1.7323726165392044
1901-08-26,0.07378525078478182
1901-08-27,-0.4630281738377853
1901-08-28,0.3613865413892059
1901-08-29,1.7108369173843685
1901-08-30,1.7971407717769745
1901-08-31,0.1596708558239852
1901-09-01,1.6432065924603285
1901-09-02,1.4094020631018136
1901-09-03,0.784336924143243
1901-09-04,-0.7593029325672349
1901-09-05,-0.35389029140572803
1901-09-06,0.6758896909650134
1901-09-07,0.3952032871915394
1901-09-08,-0.28507171798552644
1901-09-09,1.4419367624347883
1901-09-10,0.45971566790523477
1901-09-11,0.766788433422902
1901-09-12,-0.24807832621527892
1901-09-13,0.5134733840957466
1901-09-14,0.11611721953786591
1901-09-15,1.0571009333970647
1901-09-16,0.7596271885785049
1901-09-17,-0.4375365863993198
1901-09-18,-0.7552738519182908
1901-09-19,-0.8231618940299181
1901-09-20,0.7041366410795931
1901-09-21,1.273238046404864
1901-09-22,-0.9847949464942964
1901-09-23,1.3275052483881429
1901-09-24,0.4873424140890181
1901-09-25,0.5335599469872538
1901-09-26,0.0986417590221893
1901-09-27,0.2490124225129806
1901-09-28,0.9850437695914891
1901-09-29,-0.791960733545964
1901-09-30,1.1132300914809052
1901-10-01,0.3119679581611925
1901-10-02,0.837333831734576
1901-10-03,0.6875212594695788
1901-10-04,1.140839185738491
1901-10-05,0.8574618503443596
1901-10-06,-0.17044664508842322
1901-10-07,0.906356254144435
1901-10-08,1.2969818727127373
1901-10-09,-0.9750291399491517
1901-10-10,0.025864246523220835
1901-10-11,1.4110463543804532
1901-10-12,0.38052589336040876
1901-10-13,1.7695633049320776
1901-10-14,1.2685485222261081
1901-10-15,1.6557443434020462
1901-10-16,0.9314122485460423
1901-10-17,1.750530675127179
1901-10-18,-0.8162702619068266
1901-10-19,1.1506458868890954
1901-10-20,1.7999639154252591
1901-10-21,1.669364068955471
1901-10-22,-0.4557735470642108
1901-10-23,0.6689294225595308
1901-10-24,1.9686272228496144
1901-10-25,1.3936608542815092
1901-10-26,-0.9493292152813091
1901-10-27,-0.5294762986516299
1901-10-28,0.5978929606353787
1901-10-29,1.2211890487920525
1901-10-30,-0.3874867234690412
1901-10-31,-0.5630716262925566
1901-11-01,0.6247719275830872
1901-11-02,-0.16752136696303732
1901-11-03,1.580298599623272
1901-11-04,-0.8212887345899745
1901-11-05,1.7681718990021977
1901-11-06,1.8833963952595343
1901-11-07,-0.3831435778003649
1901-11-08,-0.14818558728583842
1901-11-09,0.6556590193033294
1901-11-10,0.0529162627828923
1901-11-11,0.7442511423869085
1901-11-12,-0.4247002311560164
1901-11-13,0.9822204116091289
1901-11-14,1.2168578371268994
1901-11-15,-0.16546178368321118
1901-11-16,-0.14100848260114351
1901-11-17,-0.8360731705858204
1901-11-18,-0.3685652801714351
1901-11-19,-0.7151958210763136
1901-11-20,-0.9465563976682907
1901-11-21,1.600551899448623
1901-11-22,-0.19671900075592486
1901-11-23,-0.48918028569959415
1901-11-24,0.5392370421648538
1901-11-25,-0.8923386696716653
1901-11-26,-0.09896834697830992
1901-11-27,0.9706292558117999
1901-11-28,-0.7459487665245162
1901-11-29,-0.31428180137902806
1901-11-30,0.3501765818125415
1901-12-01,0.5660211849040644
1901-12-02,1.8966414292476115
1901-12-03,0.43588089408986663
1901-12-04,1.1863989603285967
1901-12-05,1.3092723288630905
1901-12-06,0.46975357453971744
1901-12-07,-0.6503818673245074
1901-12-08,1.9456196250741078
1901-12-09,0.7059606283692847
1901-12-10,-0.9995558142273516
1901-12-11,0.7507149988747948
1901-12-12,1.401388383979072
1901-12-13,1.6130838090850514
1901-12-14,0.2584939817692957
1901-12-15,0.6773999866227873
1901-12-16,0.9406621147118219
1901-12-17,-0.16686056937866178
1901-12-18,1.8800884937357139
1901-12-19,1.5282357092737096
1901-12-20,-0.3886170123837428
1901-12-21,1.1133199017417086
1901-12-22,0.5704935949506869
1901-12-23,0.08651955348372553
1901-12-24,1.1792747327006312
1901-12-25,-0.7067527618347572
1901-12-26,0.15473148154118155
1901-12-27,0.019989778817507853
1901-12-28,1.663852890307048
1901-12-29,1.7842324351691863
1901-12-30,0.8534788852020725
1901-12-31,-0.8841145523651843
1902-01-01,0.5514687536079097
1902-01-02,1.253326988053728
1902-01-03,0.9365696837621524
1902-01-04,0.6496964719909473
1902-01-05,1.9338671099144715
1902-01-06,-0.11373553377233725
1902-01-07,1.401629633627925
1902-01-08,0.4335229135762346
1902-01-09,-0.8753436031542726
1902-01-10,-0.6956330712771337
1902-01-11,-0.9982815547730007
1902-01-12,-0.8740893001985157
1902-01-13,-0.3593190696173105
1902-01-14,0.3761197026372074
1902-01-15,0.46952284590635784
1902-01-16,1.8516611748008578
1902-01-17,0.9393452791737633
1902-01-18,1.8669038025861155
1902-01-19,-0.6568749391231524
1902-01-20,-0.3997960307324432
1902-01-21,0.25748699776892225
1902-01-22,1.7178136448479226
1902-01-23,1.560561826809662
1902-01-24,-0.95502414530583
1902-01-25,1.9571961744782183
1902-01-26,0.8362837790444151
1902-01-27,0.3428706254006384
1902-01-28,1.319399013243169
1902-01-29,1.8257909624244073
1902-01-30,1.4898649963629556
1902-01-31,-0.9898602925646617
1902-02-01,0.9317858731171791
1902-02-02,-0.0015219226968868904
1902-02-03,1.1972607996076299
1902-02-04,1.7363252558084659
1902-02-05,1.4517636680885033
1902-02-06,-0.36102364442740176
1902-02-07,0.8294308725686745
1902-02-08,0.9090863856708045
1902-02-09,-0.5904757156579729
1902-02-10,0.964926770357363
1902-02-11,1.3818978116637992
1902-02-12,-0.9697720155841214
1902-02-13,0.433990786002892
1902-02-14,-0.18000655726570347
1902-02-15,-0.7372074862041912
1902-02-16,0.1327558840574634
1902-02-17,0.20756463199520292
1902-02-18,0.680253420258544
1902-02-19,-0.23486600659927437
1902-02-20,0.36022241131589117
1902-02-21,0.6655175790743155
1902-02-22,1.4804023979669552
1902-02-23,-0.02976968120548462
1902-02-24,1.93392101404689
1902-02-25,-0.38932311227892935
1902-02-26,1.3144097064594251
1902-02-27,0.36376879864531464
1902-02-28,-0.6684887205801301
1902-03-01,0.09478023976962646
1902-03-02,0.5695519095280428
1902-03-03,-0.04900112250433264
1902-03-04,-0.3684155587232877
1902-03-05,1.5156515567460653
1902-03-06,-0.993189441389725
1902-03-07,0.5619382277165412
1902-03-08,1.3317140999853692
1902-03-09,-0.8381068203677231
1902-03-10,0.962027912867919
1902-03-11,-0.8389518299081048
1902-03-12,0.6960157131917615
1902-03-13,1.3758924053758657
1902-03-14,1.741173513378952
1902-03-15,-0.11970320694536729
1902-03-16,0.23327788799715687
1902-03-17,1.6951627158835465
1902-03-18,-0.18948814604324649
1902-03-19,0.460485164713212
1902-03-20,-0.9060677566932241
1902-03-21,0.188475169072299
1902-03-22,1.4936579043392197
1902-03-23,0.6306892136438282
1902-03-24,0.9947858125324154
1902-03-25,0.8201283261539698
1902-03-26,1.9008875277430928
1902-03-27,-0.5183017245795053
1902-03-28,0.8185851179661188
1902-03-29,0.32774728209512727
1902-03-30,-0.5421870746664703
1902-03-31,1.4385926695692879
1902-04-01,-0.7839678810650358
1902-04-02,0.5008897886750037
1902-04-03,-0.9964125782905688
1902-04-04,0.47626066006783496
1902-04-05,0.7930112403459424
1902-04-06,-0.46647523089460907
1902-04-07,1.120747722268646
1902-04-08,0.44817603546804197
1902-04-09,-0.37386885643702417
1902-04-10,1.805010369087591
1902-04-11,1.7180522218782026
1902-04-12,-0.4023150293902785
1902-04-13,1.7474158426174542
1902-04-14,0.53204548000115
1902-04-15,0.21556336356722383
1902-04-16,-0.030405249012635083
1902-04-17,0.9769830763482188
1902-04-18,-0.30711672709710713
1902-04-19,-0.9212082697847097
1902-04-20,1.250670552554452
1902-04-21,0.7612924896009805
1902-04-22,0.7091520043131467
1902-04-23,-0.32187245513144336
1902-04-24,0.7107095553110501
1902-04-25,1.596388945990458
1902-04-26,1.0976873645314629
1902-04-27,0.6411947691029589
1902-04-28,0.7114629110273434
1902-04-29,0.519739991037254
1902-04-30,-0.7036702776149342
1902-05-01,1.0951155401337083
1902-05-02,0.8316742054674355
1902-05-03,-0.6876619831964266
1902-05-04,0.9183646953837998
1902-05-05,0.388584099840541
1902-05-06,-0.7488877000450028
1902-05-07,0.5564818996859997
1902-05-08,0.28968948068723943
1902-05-09,1.192758749718144
1902-05-10,1.3662311227147486
1902-05-11,0.5505789784613213
1902-05-12,-0.8415728149039519
1902-05-13,0.7347025642713088
